business_id,stakeholder_id,stakeholder_rate
5927.0,43.0,0.8112396116382259
5928.0,16.0,0.1671068140704022
5928.0,17.0,0.23682042835791667
5928.0,13.0,0.09101602878854072
5928.0,26.0,0.4613303711772575
5928.0,37.0,0.04372635760588296
5929.0,49.0,0.4935869379848703
5929.0,6.0,0.10519673049667212
5929.0,3.0,0.20792917499717775
5929.0,31.0,0.1932871565212798
5930.0,34.0,1.0
5931.0,17.0,0.12095112775349966
5931.0,13.0,0.3375826465683137
5931.0,29.0,0.2816161632348344
5931.0,22.0,0.06424281273338103
5931.0,15.0,0.19560724970997131
5932.0,4.0,0.025998454185881367
5932.0,1.0,0.6016382006880204
5932.0,23.0,0.12322860848586104
5932.0,9.0,0.0915032547661097
5932.0,42.0,0.1576314818741275
5933.0,9.0,0.4740571061293317
5933.0,21.0,0.5259428938706683
5934.0,45.0,0.14571406946830984
5934.0,28.0,0.12785849864050752
5934.0,41.0,0.6232739629730022
5934.0,46.0,0.03181091778642
5934.0,32.0,0.07134255113176041
5935.0,32.0,0.01182973820875285
5935.0,33.0,0.29857616984673524
5935.0,42.0,0.5933190491419813
5935.0,15.0,0.033880284939158234
5935.0,26.0,0.062394757863372216
5936.0,12.0,0.36928483103167625
5936.0,18.0,0.4208188412396451
5936.0,24.0,0.06687491045846071
5936.0,37.0,0.14302141727021792
5937.0,32.0,0.6897578990511561
5937.0,8.0,0.281707378943027
5937.0,24.0,0.02853472200581697
5938.0,4.0,0.04380515443813233
5938.0,49.0,0.011174593795242941
5938.0,11.0,0.4920847914334851
5938.0,12.0,0.4529354603331396
5939.0,7.0,0.8749790122436348
5939.0,21.0,0.12502098775636517
5940.0,48.0,0.5641318640220767
5940.0,34.0,0.2388361853653565
5940.0,2.0,0.19703195061256681
5941.0,39.0,0.0931902540061717
5941.0,47.0,0.604930745670929
5941.0,21.0,0.3018790003228994
5942.0,47.0,0.03339487191636286
5942.0,10.0,0.10625915143835687
5942.0,49.0,0.546351977047634
5942.0,32.0,0.05802159068652245
5942.0,18.0,0.25597240891112377
5943.0,15.0,0.29795425347157095
5943.0,4.0,0.702045746528429
5944.0,29.0,0.6598383210319506
5944.0,36.0,0.0931705716108847
5944.0,3.0,0.17494105869005575
5944.0,15.0,0.07205004866710883
5945.0,6.0,0.008506677844973871
5945.0,28.0,0.343610604660346
5945.0,0.0,0.3411159651997044
5945.0,48.0,0.3067667522949758
5946.0,20.0,0.373104491899955
5946.0,35.0,0.030814614790867088
5946.0,5.0,0.5960808933091779
5947.0,38.0,1.0
5948.0,29.0,0.171367114744233
5948.0,8.0,0.014757795255791569
5948.0,19.0,0.11142048976509884
5948.0,49.0,0.23173190476971817
5948.0,5.0,0.4707226954651586
5949.0,12.0,0.37867362825783074
5949.0,43.0,0.34727790862749186
5949.0,15.0,0.2740484631146773
5950.0,37.0,1.0
5951.0,2.0,0.5852471768407127
5951.0,32.0,0.41475282315928713
5952.0,32.0,1.0
5953.0,25.0,0.020061898194213158
5953.0,8.0,0.7653600832274748
5953.0,23.0,0.21457801857831194
5954.0,20.0,0.001869484630128864
5954.0,44.0,0.6985843486598956
5954.0,39.0,0.08060170992547602
5954.0,48.0,0.21894445678449953
5955.0,0.0,0.3290607703228924
5955.0,10.0,0.13481672713675336
5955.0,23.0,0.005462256313996385
5955.0,34.0,0.22934460172119636
5955.0,48.0,0.3013156445051616
5956.0,29.0,0.820261945510152
5956.0,7.0,0.17973805448984814
5957.0,48.0,0.19078132649257698
5957.0,42.0,0.3910025353483424
5957.0,40.0,0.022503228646292683
5957.0,22.0,0.20468359931393817
5957.0,21.0,0.19102931019884967
5958.0,41.0,0.23305266245530404
5958.0,19.0,0.094439421780937
5958.0,24.0,0.6725079157637589
5959.0,43.0,0.14865018855943052
5959.0,34.0,0.35326808751236455
5959.0,21.0,0.2857332309230616
5959.0,2.0,0.20669323436483117
5959.0,40.0,0.005655258640312283
5960.0,13.0,0.5101582506265775
5960.0,36.0,0.4793855841266873
5960.0,32.0,0.01045616524673509
5961.0,45.0,0.7904880909471868
5961.0,26.0,0.15648195976387316
5961.0,44.0,0.0530299492889402
5962.0,46.0,0.9999999999999999
5963.0,27.0,1.0
5964.0,46.0,1.0
5965.0,19.0,0.46377921899559754
5965.0,4.0,0.2841082347051549
5965.0,8.0,0.17832821863525428
5965.0,31.0,0.07378432766399336
5966.0,27.0,0.2716330908569255
5966.0,29.0,0.05480555838571822
5966.0,31.0,0.05153628617372385
5966.0,23.0,0.6220250645836325
5967.0,17.0,0.030933186472545185
5967.0,36.0,0.7474722263376018
5967.0,8.0,0.22159458718985298
5968.0,5.0,1.0
5969.0,24.0,0.1971520916458272
5969.0,10.0,0.459538498609245
5969.0,3.0,0.1516940556445492
5969.0,36.0,0.19161535410037864
5970.0,24.0,0.2023932839245369
5970.0,21.0,0.4297065973244003
5970.0,44.0,0.3679001187510627
5971.0,12.0,0.20066603700291902
5971.0,20.0,0.18451824278337783
5971.0,18.0,0.6148157202137032
5972.0,12.0,0.9549063372987509
5972.0,37.0,0.04509366270124931
5973.0,16.0,0.4572111732458861
5973.0,20.0,0.5427888267541138
5974.0,29.0,0.04031298683244588
5974.0,8.0,0.027534988415048915
5974.0,27.0,0.20029872355335632
5974.0,17.0,0.7318533011991489
5975.0,45.0,1.0
5976.0,13.0,0.03778566842189843
5976.0,7.0,0.2503827182701486
5976.0,48.0,0.17114981027740211
5976.0,18.0,0.048191108031580915
5976.0,2.0,0.49249069499897014
5977.0,37.0,1.0
5978.0,39.0,0.3655762060578435
5978.0,33.0,0.014488947356900305
5978.0,43.0,0.5685988675993704
5978.0,37.0,0.03363882767498344
5978.0,27.0,0.017697151310902312
5979.0,20.0,0.025514141717826542
5979.0,21.0,0.9744858582821734
5980.0,1.0,0.25368545434547957
5980.0,20.0,0.06760839863775372
5980.0,25.0,0.06784848141387544
5980.0,36.0,0.6108576656028913
5981.0,37.0,0.6817483484938573
5981.0,48.0,0.31825165150614254
5982.0,46.0,0.9999999999999999
5983.0,49.0,0.9753863651021102
5983.0,21.0,0.02461363489788984
5984.0,45.0,0.5316366383864384
5984.0,37.0,0.09337481616901554
5984.0,18.0,0.37498854544454596
5985.0,14.0,0.6803116369472557
5985.0,22.0,0.3196883630527443
5986.0,20.0,0.020106253071578716
5986.0,29.0,0.44888595093541656
5986.0,12.0,0.289520137647434
5986.0,22.0,0.2414876583455707
5987.0,46.0,0.059786758906976024
5987.0,43.0,0.3124485371896133
5987.0,6.0,0.6277647039034105
5988.0,40.0,1.0
5989.0,31.0,0.5312904447398227
5989.0,32.0,0.24822270447006684
5989.0,37.0,0.051429559668958166
5989.0,9.0,0.15842411958119115
5989.0,7.0,0.010633171539961246
5990.0,15.0,0.10949870484371121
5990.0,7.0,0.6637326044399477
5990.0,1.0,0.22676869071634112
5991.0,32.0,0.15860558547653272
5991.0,28.0,0.4155493389305873
5991.0,33.0,0.3243379254988082
5991.0,21.0,0.09684946465366326
5991.0,12.0,0.004657685440408452
5992.0,43.0,0.09607653046694603
5992.0,23.0,0.3166519954038132
5992.0,19.0,0.17940939232448436
5992.0,34.0,0.2972631636564654
5992.0,3.0,0.110598918148291
5993.0,32.0,0.06267728733163838
5993.0,22.0,0.009771950867528441
5993.0,11.0,0.9275507618008331
5994.0,36.0,0.8720623024530807
5994.0,7.0,0.12793769754691933
5995.0,42.0,0.4606485359288441
5995.0,12.0,0.40466947793016117
5995.0,41.0,0.13468198614099472
5996.0,5.0,0.05565659403348423
5996.0,8.0,0.9443434059665158
5997.0,42.0,1.0
5998.0,0.0,0.5459290968826561
5998.0,3.0,0.13962607622181372
5998.0,39.0,0.021639382673160137
5998.0,38.0,0.29280544422237
5999.0,3.0,0.5461550487412105
5999.0,33.0,0.4367631891909234
5999.0,32.0,0.01708176206786608
6000.0,13.0,0.3797989027901024
6000.0,48.0,0.5646237862169984
6000.0,11.0,0.03164366975954452
6000.0,27.0,0.005012485625741328
6000.0,49.0,0.018921155607613403
6001.0,12.0,0.24054694338161597
6001.0,6.0,0.42555523691245845
6001.0,29.0,0.061652462766494616
6001.0,46.0,0.272245356939431
6002.0,27.0,0.40642142579516155
6002.0,22.0,0.1195404451105989
6002.0,18.0,0.40918624673854864
6002.0,0.0,0.05737185293379226
6002.0,10.0,0.007480029421898755
6003.0,38.0,1.0
6004.0,38.0,0.2536246009214235
6004.0,9.0,0.4160278014959153
6004.0,20.0,0.3303475975826611
6005.0,7.0,0.9999999999999999
6006.0,24.0,0.12741640787300684
6006.0,18.0,0.3335039142948958
6006.0,44.0,0.19222919685318623
6006.0,19.0,0.34685048097891114
6007.0,42.0,1.0
6008.0,16.0,1.0
6009.0,1.0,0.18103861482535802
6009.0,11.0,0.3831285627651458
6009.0,7.0,0.07716831544138311
6009.0,0.0,0.1433269625969433
6009.0,20.0,0.21533754437116992
6010.0,7.0,0.7125673192070702
6010.0,38.0,0.28743268079292994
6011.0,41.0,1.0
6012.0,17.0,0.834905790293877
6012.0,32.0,0.16509420970612304
6013.0,25.0,0.08128702969421821
6013.0,14.0,0.009499690988544281
6013.0,7.0,0.9092132793172375
6014.0,26.0,0.6788155232323282
6014.0,24.0,0.20353613535536616
6014.0,7.0,0.11764834141230568
6015.0,1.0,1.0
6016.0,5.0,0.11398186153229825
6016.0,22.0,0.039200111303523764
6016.0,10.0,0.11238655756850556
6016.0,33.0,0.10800317507073659
6016.0,21.0,0.6264282945249358
6017.0,5.0,0.4187476591074677
6017.0,22.0,0.22674996438518746
6017.0,6.0,0.07157679275367672
6017.0,7.0,0.2702069748114511
6017.0,15.0,0.012718608942216957
6018.0,4.0,0.7942453600642311
6018.0,38.0,0.2057546399357689
6019.0,3.0,1.0
6020.0,10.0,0.09774193723879959
6020.0,29.0,0.3199521094505529
6020.0,45.0,0.5823059533106475
6021.0,3.0,1.0
6022.0,42.0,0.0099816486104154
6022.0,26.0,0.3048424466704771
6022.0,38.0,0.07720292929114049
6022.0,5.0,0.4812203542304106
6022.0,47.0,0.12675262119755626
6023.0,25.0,0.6345974283894209
6023.0,39.0,0.21372095686875456
6023.0,34.0,0.06684728706905708
6023.0,47.0,0.08483432767276737
6024.0,49.0,1.0
6025.0,29.0,0.40818913996496375
6025.0,10.0,0.014790082904388803
6025.0,30.0,0.31588323005651003
6025.0,7.0,0.20772261504706585
6025.0,4.0,0.053414932027071656
6026.0,2.0,0.15276492240827785
6026.0,41.0,0.018463962417775023
6026.0,40.0,0.24313932761717963
6026.0,11.0,0.24485461952735652
6026.0,28.0,0.340777168029411
6027.0,0.0,0.7488749749729059
6027.0,31.0,0.2511250250270942
6028.0,16.0,0.23562653854113777
6028.0,13.0,0.0014878825033285876
6028.0,3.0,0.7628855789555337
6029.0,43.0,0.9999999999999999
6030.0,1.0,0.5050493101960701
6030.0,11.0,0.39034182991047317
6030.0,47.0,0.10460885989345658
6031.0,26.0,0.19203438294254405
6031.0,10.0,0.42288623976892104
6031.0,18.0,0.15346192666437927
6031.0,15.0,0.13326972406095464
6031.0,25.0,0.09834772656320107
6032.0,14.0,0.4353205623623635
6032.0,37.0,0.32523069158173545
6032.0,30.0,0.03941531299945105
6032.0,39.0,0.008183482508965252
6032.0,33.0,0.19184995054748472
6033.0,15.0,0.7505242122896285
6033.0,9.0,0.24128969253470828
6033.0,30.0,0.008186095175663223
6034.0,30.0,0.17570876824606985
6034.0,0.0,0.10776687595079347
6034.0,18.0,0.056166214034390996
6034.0,29.0,0.6603581417687456
6035.0,13.0,0.9999999999999999
6036.0,7.0,0.004561064277638212
6036.0,40.0,0.3403968213356318
6036.0,26.0,0.65504211438673
6037.0,43.0,0.21249960170062152
6037.0,7.0,0.28761005702821024
6037.0,29.0,0.23329653513189239
6037.0,34.0,0.266593806139276
6038.0,25.0,1.0
6039.0,11.0,0.883432434152586
6039.0,12.0,0.014505881913746752
6039.0,8.0,0.10206168393366723
6040.0,4.0,0.5190968066759158
6040.0,9.0,0.2287882190904133
6040.0,0.0,0.07463782807912932
6040.0,13.0,0.17747714615454138
6041.0,48.0,1.0
6042.0,1.0,1.0
6043.0,15.0,0.4024582924191056
6043.0,3.0,0.5975417075808943
6044.0,43.0,0.5931725101332377
6044.0,24.0,0.058980202289951995
6044.0,41.0,0.3388377090891702
6044.0,11.0,0.00900957848764014
6045.0,35.0,0.45791475368291185
6045.0,13.0,0.17612192577610644
6045.0,16.0,0.04875880046277157
6045.0,11.0,0.31720452007821004
6046.0,36.0,0.21074500155437895
6046.0,49.0,0.420193276346068
6046.0,44.0,0.010491973377839444
6046.0,17.0,0.1756900554029608
6046.0,13.0,0.18287969331875287
6047.0,40.0,0.774900314875342
6047.0,0.0,0.22509968512465797
6048.0,1.0,0.5334026185015092
6048.0,21.0,0.3448274361260017
6048.0,29.0,0.12176994537248925
6049.0,21.0,0.24071262660803688
6049.0,24.0,0.06325412876030036
6049.0,37.0,0.4513813376136286
6049.0,46.0,0.10775064477250967
6049.0,7.0,0.1369012622455243
6050.0,44.0,0.4554435029424878
6050.0,15.0,0.04538160572377523
6050.0,2.0,0.132877632390761
6050.0,49.0,0.3162545808566803
6050.0,3.0,0.050042678086295554
6051.0,36.0,0.7128458759631369
6051.0,20.0,0.09337250079557556
6051.0,2.0,0.025716322384636003
6051.0,6.0,0.1680653008566515
6052.0,26.0,0.9999999999999999
6053.0,3.0,0.28781280612832966
6053.0,11.0,0.167493757404698
6053.0,43.0,0.2910344446041043
6053.0,27.0,0.25365899186286794
6054.0,35.0,0.026993510613279502
6054.0,46.0,0.4449128173321275
6054.0,16.0,0.3780903505899639
6054.0,12.0,0.0398201831037746
6054.0,15.0,0.11018313836085442
6055.0,17.0,1.0
6056.0,45.0,1.0
6057.0,32.0,0.05301337298652573
6057.0,33.0,0.07516384437772825
6057.0,12.0,0.49698058494570785
6057.0,16.0,0.12127761210781536
6057.0,5.0,0.2535645855822228
6058.0,5.0,0.9638540722014551
6058.0,24.0,0.03614592779854471
6059.0,36.0,0.0946558571407905
6059.0,2.0,0.06053104031503331
6059.0,26.0,0.8448131025441761
6060.0,31.0,0.7084059358955364
6060.0,28.0,0.016860260296019274
6060.0,35.0,0.27473380380844437
6061.0,27.0,1.0
6062.0,3.0,0.697147215388269
6062.0,27.0,0.13838650296175006
6062.0,17.0,0.05465677299030975
6062.0,34.0,0.10980950865967128
6063.0,4.0,0.6446037164069327
6063.0,37.0,0.15805160213935207
6063.0,30.0,0.011279530414182828
6063.0,47.0,0.06583890619748725
6063.0,19.0,0.12022624484204507
6064.0,38.0,0.9999999999999999
6065.0,44.0,0.34847182077565836
6065.0,4.0,0.6515281792243417
6066.0,6.0,0.6413654484460765
6066.0,15.0,0.2441249966597026
6066.0,36.0,0.11450955489422095
6067.0,29.0,0.09605291519823057
6067.0,36.0,0.06537414784856597
6067.0,23.0,0.2610843285785145
6067.0,34.0,0.17891628611713573
6067.0,46.0,0.39857232225755324
6068.0,30.0,0.3447506107838474
6068.0,27.0,0.024629972013342813
6068.0,32.0,0.5327023739647418
6068.0,3.0,0.037793370136474276
6068.0,1.0,0.060123673101593514
6069.0,12.0,0.00991289286182858
6069.0,6.0,0.10969920438294714
6069.0,10.0,0.7332690638615511
6069.0,20.0,0.0922780651485099
6069.0,40.0,0.054840773745163274
6070.0,38.0,0.1861009927312372
6070.0,40.0,0.49479636544475397
6070.0,47.0,0.01221832098087508
6070.0,10.0,0.25107953968594243
6070.0,29.0,0.055804781157191195
6071.0,24.0,0.3496263121216403
6071.0,0.0,0.11906005409097407
6071.0,10.0,0.5313136337873856
6072.0,28.0,0.3812417397865812
6072.0,21.0,0.20754737809390642
6072.0,41.0,0.4112108821195122
6073.0,37.0,0.37179286912272463
6073.0,46.0,0.387066911355364
6073.0,28.0,0.2411402195219115
6074.0,12.0,0.5234368221527641
6074.0,19.0,0.29994119668264246
6074.0,13.0,0.17662198116459363
6075.0,25.0,1.0
6076.0,19.0,0.17698064070296438
6076.0,33.0,0.8230193592970357
6077.0,23.0,0.3802711079494724
6077.0,36.0,0.08319460770848619
6077.0,12.0,0.5365342843420413
6078.0,31.0,0.2584181020942939
6078.0,34.0,0.2551305654960419
6078.0,4.0,0.4072228485411249
6078.0,26.0,0.04655709874227007
6078.0,12.0,0.03267138512626921
6079.0,31.0,1.0
6080.0,29.0,0.14415992868341015
6080.0,49.0,0.10754440346277429
6080.0,11.0,0.6615396025553001
6080.0,41.0,0.08675606529851539
6081.0,24.0,1.0
6082.0,15.0,0.13952241977095076
6082.0,8.0,0.46494563408128015
6082.0,30.0,0.11656125851343649
6082.0,0.0,0.13369989935433566
6082.0,31.0,0.14527078827999698
6083.0,6.0,0.07526329326529539
6083.0,37.0,0.9247367067347046
6084.0,42.0,0.6828947358464091
6084.0,14.0,0.31710526415359086
6085.0,3.0,1.0
6086.0,38.0,0.54102152680397
6086.0,30.0,0.4589784731960301
6087.0,0.0,0.5787257999365032
6087.0,15.0,0.09982658529821406
6087.0,26.0,0.19020056437331512
6087.0,23.0,0.13124705039196774
6088.0,49.0,0.9801169497339883
6088.0,6.0,0.019883050266011653
6089.0,37.0,0.49729472487731496
6089.0,5.0,0.10016593508601626
6089.0,48.0,0.21192133578260183
6089.0,39.0,0.09671798627943527
6089.0,11.0,0.09390001797463177
6090.0,48.0,0.7901224269930213
6090.0,2.0,0.20987757300697868
6091.0,45.0,0.21055779332145327
6091.0,18.0,0.44360916562102265
6091.0,22.0,0.0777877204581447
6091.0,40.0,0.26804532059937947
6092.0,12.0,0.033331978443710275
6092.0,2.0,0.07837746944048544
6092.0,25.0,0.2993603422729368
6092.0,4.0,0.04745010361123065
6092.0,14.0,0.5414801062316367
6093.0,42.0,0.18783576267258592
6093.0,43.0,0.1708524890900386
6093.0,38.0,0.25210432966662494
6093.0,46.0,0.3892074185707504
6094.0,1.0,0.7948628650661996
6094.0,17.0,0.20513713493380045
6095.0,7.0,0.24938329766578443
6095.0,23.0,0.43264702368488644
6095.0,19.0,0.11214482988926051
6095.0,20.0,0.20582484876006865
6096.0,33.0,0.47156919991171664
6096.0,47.0,0.11729047052915167
6096.0,6.0,0.4111403295591318
6097.0,41.0,1.0
6098.0,13.0,0.09966621888389389
6098.0,32.0,0.42785158048664823
6098.0,8.0,0.04247133495015552
6098.0,48.0,0.4300108656793024
6099.0,36.0,0.27757963875903213
6099.0,41.0,0.47968561684379696
6099.0,13.0,0.17028703768262457
6099.0,45.0,0.07244770671454656
6100.0,1.0,0.17196766468383365
6100.0,41.0,0.22734042790990358
6100.0,42.0,0.150853217540084
6100.0,37.0,0.435560387518175
6100.0,18.0,0.014278302348003768
6101.0,28.0,0.892480087069639
6101.0,45.0,0.10751991293036092
6102.0,47.0,0.6679528679521796
6102.0,3.0,0.33204713204782027
6103.0,40.0,1.0
6104.0,44.0,0.04412848970854471
6104.0,41.0,0.8605174851465667
6104.0,0.0,0.09535402514488876
6105.0,8.0,0.2088587595212622
6105.0,38.0,0.28751854494127277
6105.0,10.0,0.3262961330122485
6105.0,45.0,0.17732656252521647
6106.0,19.0,0.21255352375210557
6106.0,9.0,0.2581259076788267
6106.0,28.0,0.2440624803194597
6106.0,1.0,0.285258088249608
6107.0,49.0,0.14884533903487854
6107.0,4.0,0.6912909466150765
6107.0,9.0,0.14808824058078746
6107.0,20.0,0.011775473769257671
6108.0,37.0,0.2180396432159268
6108.0,5.0,0.09140241697569987
6108.0,17.0,0.461767262224045
6108.0,49.0,0.22879067758432814
6109.0,42.0,0.01770787708289575
6109.0,26.0,0.14589557661634894
6109.0,4.0,0.39644070520041474
6109.0,45.0,0.04020625495686239
6109.0,5.0,0.3997495861434784
6110.0,19.0,0.9328043616116867
6110.0,8.0,0.06719563838831326
6111.0,10.0,0.20946048546541862
6111.0,6.0,0.17022101641626436
6111.0,35.0,0.41325892142713017
6111.0,32.0,0.20705957669118696
6112.0,9.0,0.10903680733134813
6112.0,45.0,0.1553086705348331
6112.0,47.0,0.4278178464690886
6112.0,17.0,0.08865583593150464
6112.0,8.0,0.21918083973322544
6113.0,28.0,0.016447811367650535
6113.0,42.0,0.9835521886323493
6114.0,22.0,0.08368594136838768
6114.0,30.0,0.8779881959484984
6114.0,16.0,0.038325862683113894
6115.0,45.0,0.2930549520261606
6115.0,40.0,0.7069450479738394
6116.0,8.0,1.0
6117.0,18.0,0.9187119962363757
6117.0,20.0,0.08128800376362419
6118.0,34.0,1.0
6119.0,35.0,0.8587148276084116
6119.0,31.0,0.14128517239158842
6120.0,39.0,0.4584877864642467
6120.0,4.0,0.07315579497716806
6120.0,13.0,0.4683564185585852
6121.0,30.0,1.0
6122.0,38.0,0.08038762246780823
6122.0,31.0,0.2695714882886843
6122.0,18.0,0.5740076377689307
6122.0,26.0,0.0760332514745767
6123.0,8.0,0.47669115832628295
6123.0,18.0,0.5233088416737172
6124.0,40.0,0.3035702459151951
6124.0,38.0,0.10983310408576252
6124.0,49.0,0.03040559995996836
6124.0,2.0,0.15272698064363227
6124.0,29.0,0.4034640693954418
6125.0,9.0,0.00662908254885725
6125.0,7.0,0.30502964187979525
6125.0,39.0,0.6046488602533763
6125.0,26.0,0.08369241531797107
6126.0,14.0,0.14613664186011127
6126.0,2.0,0.1653320198330216
6126.0,18.0,0.6885313383068671
6127.0,45.0,0.1817548596874001
6127.0,17.0,0.7890227762416665
6127.0,8.0,0.029222364070933364
6128.0,10.0,1.0
6129.0,37.0,0.3857785505327026
6129.0,34.0,0.6142214494672974
6130.0,1.0,0.2993616044529109
6130.0,15.0,0.1734643879920236
6130.0,43.0,0.5271740075550655
6131.0,9.0,0.5721845081016973
6131.0,38.0,0.42781549189830276
6132.0,22.0,0.42639177136552414
6132.0,3.0,0.5391074325864593
6132.0,24.0,0.03450079604801641
6133.0,14.0,0.3767312094604391
6133.0,6.0,0.20532090564433714
6133.0,28.0,0.31741723046689796
6133.0,9.0,0.10053065442832576
6134.0,34.0,0.11939288538706896
6134.0,8.0,0.5793365012875124
6134.0,40.0,0.3012706133254187
6135.0,23.0,0.20005117099292252
6135.0,21.0,0.2061034865622018
6135.0,35.0,0.13907643441891251
6135.0,43.0,0.45476890802596304
6136.0,31.0,0.4302429051926125
6136.0,25.0,0.5697570948073876
6137.0,38.0,0.1832039131293542
6137.0,43.0,0.22868872795920084
6137.0,4.0,0.5881073589114448
6138.0,32.0,0.3708088998235214
6138.0,19.0,0.4717470286088765
6138.0,47.0,0.14251020300312878
6138.0,7.0,0.014933868564473362
6139.0,48.0,1.0
6140.0,5.0,0.10860223617816046
6140.0,10.0,0.28495998865991606
6140.0,15.0,0.28094668463911765
6140.0,28.0,0.26298586378775785
6140.0,16.0,0.06250522673504806
6141.0,3.0,0.000607034070261941
6141.0,5.0,0.4335242468743429
6141.0,34.0,0.13553837547816666
6141.0,42.0,0.33230479913892713
6141.0,2.0,0.09802554443830128
6142.0,22.0,0.6980311129015362
6142.0,49.0,0.3019688870984638
6143.0,48.0,0.27695798327580073
6143.0,46.0,0.6131930287519483
6143.0,21.0,0.10984898797225097
6144.0,33.0,0.2092627512039762
6144.0,13.0,0.22851274585437734
6144.0,26.0,0.28062253800936915
6144.0,30.0,0.23256076046974386
6144.0,41.0,0.049041204462533405
6145.0,22.0,0.5947148122538385
6145.0,42.0,0.08142665752691536
6145.0,32.0,0.32385853021924627
6146.0,10.0,0.2476496486088234
6146.0,3.0,0.4294862395786659
6146.0,13.0,0.046794008846397894
6146.0,27.0,0.2760701029661129
6147.0,10.0,0.07814441100111041
6147.0,15.0,0.4197914308403686
6147.0,6.0,0.16366421563172337
6147.0,14.0,0.3218967127845489
6147.0,4.0,0.016503229742248778
6148.0,12.0,0.020834760700853446
6148.0,23.0,0.16210879817010293
6148.0,38.0,0.15024573081553277
6148.0,28.0,0.6668107103135109
6149.0,42.0,0.2712453318379774
6149.0,16.0,0.42864172361122777
6149.0,14.0,0.3001129445507948
6150.0,11.0,0.629146688450551
6150.0,26.0,0.37085331154944895
6151.0,0.0,0.1633623016162172
6151.0,6.0,0.06263155164170628
6151.0,8.0,0.7740061467420765
6152.0,7.0,0.006898932796093528
6152.0,46.0,0.007300905342392602
6152.0,40.0,0.0730922672763446
6152.0,22.0,0.40350666503835647
6152.0,43.0,0.5092012295468128
6153.0,24.0,0.08192516745431917
6153.0,8.0,0.5230407814062501
6153.0,23.0,0.00358100807410146
6153.0,34.0,0.3326971600802692
6153.0,9.0,0.05875588298505999
6154.0,5.0,0.011856924541679487
6154.0,12.0,0.1960380351382744
6154.0,31.0,0.02323388693084799
6154.0,38.0,0.768871153389198
6155.0,22.0,0.18610090221647096
6155.0,39.0,0.187673122245842
6155.0,9.0,0.3945629512943876
6155.0,28.0,0.23166302424329943
6156.0,30.0,0.3025725930354482
6156.0,25.0,0.6974274069645517
6157.0,37.0,0.37253554789334503
6157.0,24.0,0.6274644521066549
6158.0,26.0,0.09764397220076725
6158.0,0.0,0.15741202638816434
6158.0,17.0,0.161142806337962
6158.0,33.0,0.5838011950731065
6159.0,48.0,0.9547339074832938
6159.0,45.0,0.04526609251670618
6160.0,33.0,0.30177949820016703
6160.0,7.0,0.08050645263438069
6160.0,15.0,0.08292870202824065
6160.0,4.0,0.1350365480490832
6160.0,25.0,0.39974879908812844
6161.0,48.0,0.6080080935005905
6161.0,34.0,0.05407058810753483
6161.0,28.0,0.33792131839187467
6162.0,33.0,0.030766804142593945
6162.0,47.0,0.3783266379011559
6162.0,16.0,0.3731433377775442
6162.0,12.0,0.04836056917837781
6162.0,37.0,0.16940265100032817
6163.0,24.0,0.6842053155553972
6163.0,40.0,0.31579468444460285
6164.0,2.0,0.0596556656333927
6164.0,22.0,0.11037788943264874
6164.0,27.0,0.8299664449339584
6165.0,26.0,0.9999999999999999
6166.0,5.0,1.0
6167.0,13.0,0.027556410341045945
6167.0,37.0,0.972443589658954
6168.0,39.0,0.025911876832993334
6168.0,23.0,0.9740881231670068
6169.0,48.0,1.0
6170.0,27.0,0.4791646666842715
6170.0,20.0,0.5208353333157284
6171.0,11.0,0.00045364368109832476
6171.0,27.0,0.9995463563189017
6172.0,30.0,1.0
6173.0,40.0,0.4428695727451862
6173.0,21.0,0.2897277251990468
6173.0,6.0,0.2674027020557669
6174.0,12.0,1.0
6175.0,19.0,0.5254628855036089
6175.0,5.0,0.3431177972595287
6175.0,44.0,0.028707806774011656
6175.0,24.0,0.102711510462851
6176.0,38.0,1.0
6177.0,35.0,0.05958747580479947
6177.0,3.0,0.34126311104908313
6177.0,4.0,0.4390098641845501
6177.0,18.0,0.16013954896156746
6178.0,30.0,0.5480270663159726
6178.0,42.0,0.45197293368402747
6179.0,2.0,0.3273990195771785
6179.0,24.0,0.28406913284984325
6179.0,1.0,0.09765556914807454
6179.0,31.0,0.10951379829271628
6179.0,39.0,0.1813624801321873
6180.0,44.0,0.24306456292260764
6180.0,9.0,0.1623147120360964
6180.0,15.0,0.48808389407661323
6180.0,19.0,0.08644554621247812
6180.0,2.0,0.020091284752204768
6181.0,5.0,0.9999999999999999
6182.0,32.0,0.06634711905904613
6182.0,24.0,0.4745214668802345
6182.0,7.0,0.43416266664099523
6182.0,17.0,0.02496874741972418
6183.0,19.0,1.0
6184.0,6.0,0.0386179049309777
6184.0,3.0,0.21062935794337037
6184.0,45.0,0.014126927625373587
6184.0,38.0,0.27291246753713766
6184.0,33.0,0.4637133419631409
6185.0,8.0,0.03638051624591208
6185.0,35.0,0.9636194837540878
6186.0,39.0,0.1703079649520368
6186.0,8.0,0.5409535632055592
6186.0,2.0,0.2887384718424041
6187.0,48.0,0.13774308272632996
6187.0,30.0,0.0604511939586229
6187.0,14.0,0.4091913709988833
6187.0,40.0,0.3926143523161638
6188.0,19.0,0.3389300150178553
6188.0,44.0,0.0979624518355337
6188.0,23.0,0.563107533146611
6189.0,41.0,0.08679605898744493
